2.47214	83017
2.473932	91005
2.475725	105454
2.477517	107097
2.47931	99290
2.481102	79063
2.482895	69185
2.484687	75859
2.48648	78831
2.488272	83960
2.490065	80974
2.491857	69969
2.49365	86819
2.495443	111249
2.497235	106799
2.499028	92270
2.50082	71189
2.502613	58877
2.504405	77709
2.506198	98598
2.50799	96996
2.509783	78983
2.511575	70776
2.513368	66566
2.51516	58060
2.516953	69398
2.518745	94256
2.520538	102924
2.52233	84873
2.524123	61021
2.525915	55141
2.527708	60441
2.5295	60299
2.531293	57264
2.533085	50221
2.534878	53595
2.53667	70194
2.538463	69364
2.540257	55289
2.542048	46189
2.543842	44864
2.545633	52352
2.547427	57448
2.549218	51742
2.551012	47810
2.552803	46138
2.554597	40333
2.556388	37904
2.558182	38397
2.559973	38532
2.561767	42683
2.563558	44419
2.565352	48800
2.567143	58075
2.568937	53110
2.570728	47114
2.572522	49413
2.574313	47217
2.576107	45453
2.577898	48573
2.579692	53480
2.581483	54438
2.583277	48881
2.58507	42274
2.586862	36135
2.588655	37777
2.590447	50619
2.59224	51490
2.594032	40088
2.595825	41790
2.597617	51700
2.59941	50914
2.601202	43199
2.602995	46575
2.604787	64538
2.60658	83927
2.608372	94634
2.610165	104913
2.611957	118845
2.61375	127984
2.615542	141298
2.617335	135931
2.619127	113962
2.62092	129417
2.622712	149969
2.624505	149354
2.626297	176128
2.62809	222902
2.629883	230412
2.631675	222465
2.633468	249259
2.63526	272017
2.637053	263226
2.638845	263986
2.640638	278687
2.64243	270410
2.644223	264843
2.646015	279559
2.647808	292330
2.6496	298740
2.651393	298249
2.653185	286798
2.654978	269633
2.65677	273017
2.658563	302134
2.660355	355340
2.662148	410165
2.66394	415324
2.665733	382297
2.667525	361939
2.669318	367084
2.67111	368985
2.672903	361923
2.674697	368245
2.676488	389174
2.678282	407235
2.680073	414593
2.681867	423759
2.683658	428545
2.685452	416102
2.687243	410555
2.689037	425745
2.690828	425643
2.692622	399213
2.694413	388706
2.696207	410014
2.697998	436875
2.699792	433110
2.701583	408976
2.703377	401552
2.705168	399123
2.706962	399040
2.708753	406901
2.710547	409070
2.712338	391317
2.714132	372681
2.715923	390420
2.717717	432656
2.71951	459895
2.721302	450189
2.723095	437344
2.724887	456870
2.72668	450642
2.728472	443453
2.730265	480795
2.732057	460441
2.73385	421845
2.735642	422923
2.737435	432707
2.739227	464732
2.74102	479400
2.742812	444236
2.744605	399982
2.746397	395673
2.74819	407575
2.749982	404921
2.751775	405463
2.753567	408009
2.75536	410315
2.757152	401542
2.758945	385654
2.760737	394483
2.76253	387253
2.764323	371491
2.766115	389184
2.767908	405234
2.7697	396483
2.771493	369817
2.773285	360299
2.775078	373686
2.77687	367244
2.778663	350517
2.780455	349571
2.782248	345520
2.78404	340564
2.785833	368809
2.787625	402882
2.789418	382634
2.79121	353958
2.793003	354340
2.794795	370152
2.796588	387221
2.79838	379163
2.800173	359619
2.801965	321153
2.803758	299479
2.80555	332721
2.807343	352788
2.809137	335307
2.810928	320922
2.812722	329146
2.814513	318772
2.816307	283900
2.818098	296166
2.819892	321357
2.821683	317194
2.823477	323847
2.825268	334582
2.827062	334446
2.828853	324523
2.830647	314994
2.832438	313749
2.834232	303732
2.836023	277940
2.837817	266758
2.839608	278037
2.841402	314139
2.843193	342379
2.844987	314428
2.846778	291150
2.848572	299514
2.850363	313029
2.852157	309357
2.85395	303324
2.855742	321547
2.857535	323743
2.859327	333967
2.86112	363719
2.862912	351128
2.864705	335795
2.866497	348302
2.86829	330239
2.870082	288216
2.871875	256397
2.873667	265315
2.87546	312938
2.877252	311485
2.879045	242425
2.880837	203626
2.88263	238638
2.884422	284361
2.886215	308595
2.888007	312666
2.8898	281380
2.891592	275234
2.893385	329472
2.895177	350683
2.89697	314081
2.898763	287789
2.900555	279590
2.902348	286009
2.90414	306130
2.905933	308468
2.907725	293793
2.909518	274031
2.91131	245796
2.913103	236721
2.914895	259388
2.916688	305477
2.91848	352334
2.920273	342746
2.922065	313071
2.923858	306318
2.92565	293407
2.927443	293751
2.929235	302173
2.931028	295446
2.93282	288216
2.934613	297889
2.936405	306602
2.938198	276935
2.93999	264347
2.941783	293839
2.943577	307893
2.945368	287309
2.947162	264779
2.948953	261193
2.950747	280498
2.952538	323081
2.954332	325617
2.956123	298428
2.957917	297321
2.959708	289034
2.961502	257970
2.963293	245559
2.965087	253435
2.966878	251129
2.968672	266850
2.970463	300994
2.972257	326642
2.974048	330040
2.975842	305083
2.977633	283877
2.979427	270710
2.981218	269026
2.983012	281684
2.984803	287973
2.986597	289443
2.98839	283977
2.990182	255415
2.991975	246838
2.993767	307288
2.99556	356348
2.997352	314606
2.999145	271601
3.000937	291663
3.00273	293153
3.004522	270356
3.006315	274144
3.008107	290082
3.0099	283434
3.011692	258409
3.013485	258975
3.015277	278283
3.01707	269807
3.018862	250489
3.020655	256874
3.022447	266633
3.02424	282213
3.026032	288786
3.027825	267868
3.029617	252079
3.03141	256598
3.033203	274894
3.034995	268259
3.036788	225586
3.03858	207644
3.040373	245237
3.042165	277938
3.043958	253540
3.04575	251067
3.047543	296938
3.049335	278030
3.051128	227233
3.05292	227224
3.054713	248297
3.056505	266925
3.058298	271637
3.06009	263253
3.061883	259930
3.063675	263500
3.065468	277187
3.06726	284873
3.069053	263915
3.070845	236592
3.072638	238159
3.07443	259088
3.076223	259536
3.078017	264979
3.079808	288978
3.081602	279573
3.083393	238746
3.085187	229548
3.086978	255957
3.088772	253573
3.090563	249469
3.092357	269298
3.094148	258368
3.095942	226311
3.097733	210911
3.099527	219489
3.101318	232508
3.103112	226697
3.104903	215067
3.106697	211133
3.108488	204734
3.110282	218831
3.112073	251338
3.113867	263078
3.115658	274170
3.117452	295415
3.119243	291745
3.121037	270438
3.12283	269891
3.124622	274620
3.126415	258765
3.128207	238940
3.13	244802
3.131792	261819
3.133585	266949
3.135377	271409
3.13717	281383
3.138962	297961
3.140755	312455
3.142547	303974
3.14434	274144
3.146132	251732
3.147925	270921
3.149717	310086
3.15151	304147
3.153302	280870
3.155095	272207
3.156887	278584
3.15868	299963
3.160472	306636
3.162265	317914
3.164057	321737
3.16585	286260
3.167643	268828
3.169435	280797
3.171228	284122
3.17302	274186
3.174813	231512
3.176605	226961
3.178398	292776
3.18019	310382
3.181983	277428
3.183775	267822
3.185568	278301
3.18736	278216
3.189153	276879
3.190945	285390
3.192738	262437
3.19453	224960
3.196323	215241
3.198115	216246
3.199908	245744
3.2017	294907
3.203493	302832
3.205285	286047
3.207078	275869
3.20887	271609
3.210663	287961
3.212457	317696
3.214248	313435
3.216042	283963
3.217833	277403
3.219627	274424
3.221418	268828
3.223212	258778
3.225003	245763
3.226797	263388
3.228588	275963
3.230382	269901
3.232173	263187
3.233967	267591
3.235758	285980
3.237552	283820
3.239343	300038
3.241137	325257
3.242928	284862
3.244722	230343
3.246513	240087
3.248307	289872
3.250098	297880
3.251892	268963
3.253683	283330
3.255477	312317
3.25727	298906
3.259062	282597
3.260855	267423
3.262647	241745
3.26444	249085
3.266232	281994
3.268025	286076
3.269817	256842
3.27161	271698
3.273402	343733
3.275195	374750
3.276987	347685
3.27878	318909
3.280572	350887
3.282365	415460
3.284157	457652
3.28595	489472
3.287742	515128
3.289535	560441
3.291327	601884
3.29312	647555
3.294912	734587
3.296705	853558
3.298497	988476
3.30029	1109427
3.302083	1194338
3.303875	1238919
3.305668	1325119
3.30746	1474290
3.309253	1578076
3.311045	1672005
3.312838	1857845
3.31463	2032530
3.316423	2135529
3.318215	2285833
3.320008	2467049
3.3218	2563291
3.323593	2618116
3.325385	2717404
3.327178	2844001
3.32897	2935333
3.330763	2942742
3.332555	2872129
3.334348	2713294
3.33614	2598824
3.337933	2617409
3.339725	2645334
3.341518	2607234
3.34331	2499307
3.345103	2376328
3.346897	2235154
3.348688	2135500
3.350482	2110911
3.352273	2026828
3.354067	1932404
3.355858	1886879
3.357652	1800926
3.359443	1728587
3.361237	1606572
3.363028	1389965
3.364822	1310134
3.366613	1361925
3.368407	1286031
3.370198	1097561
3.371992	1008736
3.373783	1043557
3.375577	1022395
3.377368	871472
3.379162	775961
3.380953	768414
3.382747	738038
3.384538	696023
3.386332	670592
3.388123	677499
3.389917	692888
3.39171	660074
3.393502	583290
3.395295	507827
3.397087	489884
3.39888	517924
3.400672	502018
3.402465	438173
3.404257	436503
3.40605	490669
3.407842	477889
3.409635	433477
3.411427	424228
3.41322	411323
3.415012	399248
3.416805	384111
3.418597	351443
3.42039	342968
3.422182	346315
3.423975	331157
3.425767	325143
3.42756	359530
3.429352	396766
3.431145	381295
3.432937	356511
3.43473	357265
3.436523	341377
3.438315	320946
3.440108	317611
3.4419	293407
3.443693	282047
3.445485	287045
3.447278	248923
3.44907	229018
3.450863	269012
3.452655	298757
3.454448	282430
3.45624	283772
3.458033	321830
3.459825	322863
3.461618	301491
3.46341	299303
3.465203	285331
3.466995	255276
3.468788	257797
3.47058	283234
3.472373	284835
3.474165	305584
3.475958	344416
3.47775	356200
3.479543	354548
3.481337	339591
3.483128	338662
3.484922	365453
3.486713	358967
3.488507	355030
3.490298	465341
3.492092	596441
3.493883	633742
3.495677	684926
3.497468	835799
3.499262	1018601
3.501053	1248406
3.502847	1599470
3.504638	1968353
3.506432	2412290
3.508223	2942225
3.510017	3400741
3.511808	3947820
3.513602	4640018
3.515393	5437194
3.517187	6612081
3.518978	8089921
3.520772	9292608
3.522563	10155171
3.524357	11465228
3.52615	13526047
3.527942	15307330
3.529735	16665699
3.531527	17931420
3.53332	19079071
3.535112	20709993
3.536905	22251934
3.538697	23532323
3.54049	26026355
3.542282	28846483
3.544075	30221815
3.545867	30694352
3.54766	31889940
3.549452	34048851
3.551245	33958400
3.553037	31733721
3.55483	31320938
3.556622	31688730
3.558415	30702553
3.560207	30364545
3.562	30709770
3.563792	30215281
3.565585	29794726
3.567377	28664822
3.56917	26198390
3.570963	23925786
3.572755	22725224
3.574548	22416310
3.57634	21960319
3.578133	20686704
3.579925	19219975
3.581718	18070431
3.58351	16777594
3.585303	15429952
3.587095	13918207
3.588888	12292892
3.59068	11420616
3.592473	11052102
3.594265	10366115
3.596058	9285090
3.59785	8385267
3.599643	7912726
3.601435	7542872
3.603228	7028854
3.60502	6377782
3.606813	5757697
3.608605	5360101
3.610398	5021098
3.61219	4570985
3.613983	4238524
3.615777	4037811
3.617568	3930666
3.619362	3904242
3.621153	3784987
3.622947	3561952
3.624738	3422714
3.626532	3544891
3.628323	3635712
3.630117	3493119
3.631908	3394070
3.633702	3346997
3.635493	3255044
3.637287	3208673
3.639078	3254677
3.640872	3357263
3.642663	3417596
3.644457	3368300
3.646248	3221675
3.648042	3159397
3.649833	3345625
3.651627	3487058
3.653418	3417094
3.655212	3422417
3.657003	3445161
3.658797	3280433
3.66059	3187522
3.662382	3182954
3.664175	2949324
3.665967	2744461
3.66776	2690286
3.669552	2528573
3.671345	2412877
3.673137	2355801
3.67493	2313479
3.676722	2223099
3.678515	1948351
3.680307	1723670
3.6821	1673312
3.683892	1669223
3.685685	1597358
3.687477	1511975
3.68927	1498712
3.691062	1514267
3.692855	1423808
3.694647	1231256
3.69644	1141499
3.698232	1209490
3.700025	1306208
3.701817	1352916
3.70361	1377565
3.705403	1434088
3.707195	1535479
3.708988	1657071
3.71078	1902569
3.712573	2335843
3.714365	2800973
3.716158	3241332
3.71795	3804418
3.719743	4516084
3.721535	5259581
3.723328	6018279
3.72512	7168970
3.726913	8863424
3.728705	10452887
3.730498	11852433
3.73229	13460639
3.734083	14985788
3.735875	16592731
3.737668	18571953
3.73946	20795564
3.741253	22923007
3.743045	24897252
3.744838	26978579
3.74663	28182507
3.748423	29244870
3.750217	31030277
3.752008	31886205
3.753802	32356451
3.755593	33996920
3.757387	35740616
3.759178	36369376
3.760972	37035080
3.762763	38010067
3.764557	37966144
3.766348	37135185
3.768142	36374331
3.769933	35864776
3.771727	35193724
3.773518	33975865
3.775312	32005876
3.777103	30420476
3.778897	30478034
3.780688	30436213
3.782482	28742656
3.784273	26119081
3.786067	23773344
3.787858	22362868
3.789652	21124584
3.791443	19280960
3.793237	17706925
3.79503	16869907
3.796822	15834944
3.798615	14546933
3.800407	13198252
3.8022	11609091
3.803992	10732529
3.805785	10294871
3.807577	9302359
3.80937	8477520
3.811162	8102086
3.812955	7622019
3.814747	6871617
3.81654	5945406
3.818332	5312370
3.820125	5091296
3.821917	4762290
3.82371	4335399
3.825502	4017602
3.827295	3857422
3.829087	3841419
3.83088	3610000
3.832672	3130207
3.834465	2795666
3.836257	2582961
3.83805	2356485
3.839843	2259982
3.841635	2235766
3.843428	2114788
3.84522	1940905
3.847013	1783197
3.848805	1711079
3.850598	1662052
3.85239	1503754
3.854183	1428204
3.855975	1457669
3.857768	1393701
3.85956	1309081
3.861353	1222354
3.863145	1099491
3.864938	1056551
3.86673	1067612
3.868523	1063262
3.870315	1050674
3.872108	1003677
3.8739	965183
3.875693	987521
3.877485	1062936
3.879278	1184956
3.88107	1320124
3.882863	1439757
3.884657	1579633
3.886448	1787818
3.888242	2023845
3.890033	2292090
3.891827	2761842
3.893618	3299369
3.895412	3674522
3.897203	4327700
3.898997	5258150
3.900788	6100904
3.902582	7160418
3.904373	8178840
3.906167	9062936
3.907958	10766266
3.909752	12960096
3.911543	14468382
3.913337	15733274
3.915128	17276201
3.916922	18836831
3.918713	20652896
3.920507	23036727
3.922298	25159401
3.924092	26207089
3.925883	27958814
3.927677	31069349
3.92947	33048179
3.931262	33750798
3.933055	34856121
3.934847	36425070
3.93664	37447166
3.938432	37930212
3.940225	38435884
3.942017	37980966
3.94381	36743293
3.945602	36085466
3.947395	36263361
3.949187	35973838
3.95098	35213545
3.952772	35192221
3.954565	33785926
3.956357	30956124
3.95815	29356526
3.959942	28213666
3.961735	26390332
3.963527	25068531
3.96532	24490301
3.967112	23233825
3.968905	20998412
3.970697	19003584
3.97249	17854534
3.974283	16969464
3.976075	15871256
3.977868	14505356
3.97966	13277691
3.981453	12029560
3.983245	10637569
3.985038	9949875
3.98683	9404856
3.988623	8225263
3.990415	7391174
3.992208	7144762
3.994	6674227
3.995793	5945422
3.997585	5448141
3.999378	5184048
4.00117	4885848
4.002963	4652921
4.004755	4396809
4.006548	3880305
4.00834	3373751
4.010133	3089080
4.011925	2889044
4.013718	2707488
4.01551	2598536
4.017303	2551638
4.019097	2441238
4.020888	2193471
4.022682	1907301
4.024473	1808022
4.026267	1762058
4.028058	1599814
4.029852	1484323
4.031643	1362501
4.033437	1274508
4.035228	1303751
4.037022	1264984
4.038813	1142881
4.040607	1064717
4.042398	1062009
4.044192	1002941
4.045983	869015
4.047777	850200
4.049568	889095
4.051362	847240
4.053153	792146
4.054947	739674
4.056738	696886
4.058532	708564
4.060323	697408
4.062117	645923
4.06391	637498
4.065702	642512
4.067495	617964
4.069287	588572
4.07108	553897
4.072872	544339
4.074665	548382
4.076457	506084
4.07825	467129
4.080042	480599
4.081835	510276
4.083627	506012
4.08542	461971
4.087212	429659
4.089005	431751
4.090797	445496
4.09259	452383
4.094382	460526
4.096175	464817
4.097967	438438
4.09976	424495
4.101552	437941
4.103345	394784
4.105137	339180
4.10693	368810
4.108723	399208
4.110515	416445
4.112308	442105
4.1141	418640
4.115893	408585
4.117685	432478
4.119478	441981
4.12127	453094
4.123063	459762
4.124855	456038
4.126648	476070
4.12844	461924
4.130233	394894
4.132025	361795
4.133818	356484
4.13561	373793
4.137403	430030
4.139195	467949
4.140988	471358
4.14278	465081
4.144573	453302
4.146365	456244
4.148158	499357
4.14995	515910
4.151743	459416
4.153537	451765
4.155328	491926
4.157122	496142
4.158913	506412
4.160707	541340
4.162498	565320
4.164292	563832
4.166083	552037
4.167877	529177
4.169668	525947
4.171462	556640
4.173253	568465
4.175047	591539
4.176838	639887
4.178632	650113
4.180423	654737
4.182217	674902
4.184008	695544
4.185802	738368
4.187593	757571
4.189387	703756
4.191178	633459
4.192972	613521
4.194763	637874
4.196557	669877
4.19835	684280
4.200142	696421
4.201935	692871
4.203727	659279
4.20552	641365
4.207312	643900
4.209105	632239
4.210897	590127
4.21269	562724
4.214482	580389
4.216275	609326
4.218067	614849
4.21986	600446
4.221652	575325
4.223445	546396
4.225237	522300
4.22703	467442
4.228822	419848
4.230615	453018
4.232407	489484
4.2342	453343
4.235992	417125
4.237785	409571
4.239577	399072
4.24137	381475
4.243163	352038
4.244955	327430
4.246748	328959
4.24854	347430
4.250333	353022
4.252125	360400
4.253918	376395
4.25571	357782
4.257503	349615
4.259295	379281
4.261088	393845
4.26288	388791
4.264673	368383
4.266465	335426
4.268258	316359
4.27005	347607
4.271843	362160
4.273635	294387
4.275428	252693
4.27722	284728
4.279013	314765
4.280805	308637
4.282598	282805
4.28439	273862
4.286183	289247
4.287977	297541
4.289768	270493
4.291562	233483
4.293353	242616
4.295147	269051
4.296938	264540
4.298732	247964
4.300523	231884
4.302317	229926
4.304108	257453
4.305902	271275
4.307693	253832
4.309487	253146
4.311278	256542
4.313072	237258
4.314863	235911
4.316657	250342
4.318448	246781
4.320242	249826
4.322033	262942
4.323827	274680
4.325618	294141
4.327412	303713
4.329203	293754
4.330997	268215
4.33279	249355
4.334582	244565
4.336375	259034
4.338167	284104
4.33996	276078
4.341752	251494
4.343545	245817
4.345337	245237
4.34713	222391
4.348922	194425
4.350715	204792
4.352507	219836
4.3543	187687
4.356092	180034
4.357885	227170
4.359677	245596
4.36147	245383
4.363262	269090
4.365055	268649
4.366847	230675
4.36864	207287
4.370432	224487
4.372225	251588
4.374017	252564
4.37581	251727
4.377603	260741
4.379395	249970
4.381188	224075
4.38298	237228
4.384773	258508
4.386565	248807
4.388358	265696
4.39015	265357
4.391943	222167
4.393735	202739
4.395528	209735
4.39732	231565
4.399113	259243
4.400905	252958
4.402698	227857
4.40449	217176
4.406283	219962
4.408075	248520
4.409868	280944
4.41166	298822
4.413453	291572
4.415245	251103
4.417038	231414
4.41883	267538
4.420623	306670
4.422417	292824
4.424208	247445
4.426002	227215
4.427793	236230
4.429587	253416
4.431378	272997
4.433172	279002
4.434963	262076
4.436757	247206
4.438548	259667
4.440342	275319
4.442133	265485
4.443927	256040
4.445718	266225
4.447512	268247
4.449303	260269
4.451097	258930
4.452888	278874
4.454682	291915
4.456473	267108
4.458267	251501
4.460058	253821
4.461852	238562
4.463643	236985
4.465437	265429
4.46723	265464
4.469022	239322
4.470815	229446
4.472607	227377
4.4744	216915
4.476192	218410
4.477985	255397
4.479777	274349
4.48157	252537
4.483362	241928
4.485155	249732
4.486947	254570
4.48874	256494
4.490532	276326
4.492325	294683
4.494117	283205
4.49591	264110
4.497702	263785
4.499495	276028
4.501287	262533
4.50308	240043
4.504872	240255
4.506665	255732
4.508457	267811
4.51025	252194
4.512043	236651
4.513835	226625
4.515628	229871
4.51742	243656
4.519213	233327
4.521005	221826
4.522798	207008
4.52459	194430
4.526383	200156
4.528175	197981
4.529968	194122
4.53176	201529
4.533553	211621
4.535345	228947
4.537138	238206
4.53893	220468
4.540723	216814
4.542515	240805
4.544308	253844
4.5461	242553
4.547893	215777
4.549685	224508
4.551478	260118
4.55327	249527
4.555063	216123
4.556857	201334
4.558648	187607
4.560442	191020
4.562233	228554
4.564027	263214
4.565818	255760
4.567612	238067
4.569403	250530
4.571197	249008
4.572988	240888
4.574782	240998
4.576573	230207
4.578367	230949
4.580158	221967
4.581952	203808
4.583743	228191
4.585537	268267
4.587328	261300
4.589122	217046
4.590913	195711
4.592707	232990
4.594498	291919
4.596292	317498
4.598083	318012
4.599877	308349
4.60167	262792
4.603462	221000
4.605255	238238
4.607047	251450
4.60884	234513
4.610632	239462
4.612425	233200
4.614217	210136
4.61601	225124
4.617802	245414
4.619595	236328
4.621387	225117
4.62318	215750
4.624972	222044
4.626765	248256
4.628557	233294
4.63035	186484
4.632142	175555
4.633935	211461
4.635727	231916
4.63752	217142
4.639312	222091
4.641105	226085
4.642897	206554
4.64469	200989
4.646483	217971
4.648275	227845
4.650068	223674
4.65186	217207
4.653653	208556
4.655445	209956
4.657238	223073
4.65903	238260
4.660823	242231
4.662615	241402
4.664408	270458
4.6662	286293
4.667993	245013
4.669785	209994
4.671578	225071
4.67337	259610
4.675163	250723
4.676955	229962
4.678748	246501
4.68054	268892
4.682333	268188
4.684125	243174
4.685918	246647
4.68771	260858
4.689503	242183
4.691297	232041
4.693088	239914
4.694882	243701
4.696673	242470
4.698467	242886
4.700258	261230
4.702052	291226
4.703843	308465
4.705637	326014
4.707428	375287
4.709222	420730
4.711013	441541
4.712807	515754
4.714598	655192
4.716392	844710
4.718183	1035858
4.719977	1184513
4.721768	1387734
4.723562	1755723
4.725353	2193934
4.727147	2516242
4.728938	2962349
4.730732	3577752
4.732523	4081711
4.734317	4778127
4.73611	5907071
4.737902	6858779
4.739695	7485394
4.741487	8530385
4.74328	9860800
4.745072	10811556
4.746865	11992600
4.748657	13826793
4.75045	15481893
4.752242	16828839
4.754035	18220313
4.755827	19445363
4.75762	20289312
4.759412	21178351
4.761205	22480735
4.762997	24528299
4.76479	26667524
4.766582	27492100
4.768375	28124415
4.770167	29548778
4.77196	30589162
4.773752	30564785
4.775545	30262743
4.777337	30438426
4.77913	30564031
4.780923	30488569
4.782715	30574704
4.784508	29714372
4.7863	28642895
4.788093	28827706
4.789885	28855415
4.791678	28336609
4.79347	27471163
4.795263	26378177
4.797055	25701280
4.798848	25063217
4.80064	24017090
4.802433	23122366
4.804225	22232700
4.806018	21072753
4.80781	20153874
4.809603	19402341
4.811395	18561486
4.813188	17745461
4.81498	16983870
4.816773	15987407
4.818565	15152013
4.820358	14440257
4.82215	13231621
4.823943	12203534
4.825737	11706600
4.827528	10942969
4.829322	10037772
4.831113	9460138
4.832907	8949932
4.834698	8493362
4.836492	8036903
4.838283	7336041
4.840077	6861910
4.841868	6710345
4.843662	6417085
4.845453	5987130
4.847247	5490520
4.849038	4944926
4.850832	4525504
4.852623	4360990
4.854417	4130611
4.856208	3727553
4.858002	3475914
4.859793	3341106
4.861587	3157429
4.863378	2916957
4.865172	2691884
4.866963	2524169
4.868757	2383590
4.87055	2250214
4.872342	2060831
4.874135	1889023
4.875927	1879646
4.87772	1829535
4.879512	1637548
4.881305	1495933
4.883097	1444717
4.88489	1443976
4.886682	1353792
4.888475	1168355
4.890267	1067728
4.89206	1054204
4.893852	1013454
4.895645	940475
4.897437	958404
4.89923	1000694
4.901022	936551
4.902815	853478
4.904607	797604
4.9064	730675
4.908192	686277
4.909985	652948
4.911777	626578
4.91357	632824
4.915363	617996
4.917155	598150
4.918948	581609
4.92074	541717
4.922533	493208
4.924325	445598
4.926118	452908
4.92791	481334
4.929703	458859
4.931495	443869
4.933288	436269
4.93508	389589
4.936873	371505
4.938665	378976
4.940458	377973
4.94225	385040
4.944043	381077
4.945835	379187
4.947628	380803
4.94942	364275
4.951213	338610
4.953005	313359
4.954798	303899
4.95659	292870
4.958383	267232
4.960177	262249
4.961968	273714
4.963762	280124
4.965553	305228
4.967347	347797
4.969138	360436
4.970932	328524
4.972723	276378
4.974517	250244
4.976308	242060
4.978102	226454
4.979893	229303
4.981687	271022
4.983478	306835
4.985272	269588
4.987063	225294
4.988857	231747
4.990648	263251
4.992442	283995
4.994233	257317
4.996027	251217
4.997818	290362
4.999612	314292
5.001403	345365
5.003197	418080
5.00499	469836
5.006782	478569
5.008575	517244
5.010367	607113
5.01216	738972
5.013952	951846
5.015745	1186940
5.017537	1358632
5.01933	1573135
5.021122	1871933
5.022915	2276757
5.024707	2835699
5.0265	3523139
5.028292	4337548
5.030085	5119687
5.031877	5927282
5.03367	7097971
